iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
DEU;Europe;Germany;2021-06-11;3720811,0;2194,0;2303,714;89821,0;128,0;95,571;44347,916;26,15;27,458;1070,566;1,526;1,139;0,58;1413,0;16,841;;;;;;;;;;;121316,0;1,446;;;tests performed;60584202,0;40273423,0;21580657,0;189,0;1066743,0;866980,0;72,21;48,0;25,72;0,0;10333,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-12;3722295,0;1484,0;2194,429;89841,0;20,0;87,571;44365,603;17,688;26,155;1070,804;0,238;1,044;0,57;1336,0;15,924;;;;;;;;;;;120327,0;1,434;;;tests performed;61021015,0;40433558,0;21892579,0;190,0;436813,0;870336,0;72,73;48,19;26,09;0,0;10373,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-13;3723295,0;1000,0;2056,714;89849,0;8,0;85,714;44377,522;11,919;24,514;1070,9;0,095;1,022;0,56;1329,0;15,84;;;;;690,035;8,224;;63084340,0;751,895;;119338,0;1,422;0,023;43,5;tests performed;61304116,0;40512326,0;22110707,0;190,0;283101,0;868980,0;73,07;48,29;26,35;0,0;10357,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;39915,4;2,82;2,3;475,747031265176
DEU;Europe;Germany;2021-06-14;3724168,0;873,0;1975,143;89944,0;95,0;79,143;44387,927;10,405;23,541;1072,032;1,132;0,943;0,55;1273,0;15,173;523,0;6,234;;;;;;;;;117203,0;1,397;;;tests performed;61960647,0;40783321,0;22551483,0;191,0;656531,0;874901,0;73,85;48,61;26,88;0,0;10428,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-15;3725328,0;1160,0;1819,0;90079,0;135,0;83,143;44401,753;13,826;21,68;1073,641;1,609;0,991;0,54;1202,0;14,326;;;;;;;;;;;115067,0;1,371;;;tests performed;63011545,0;41193340,0;23251471,0;191,0;1050898,0;873875,0;75,1;49,1;27,71;0,0;10416,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-16;3726767,0;1439,0;1556,714;90185,0;106,0;84,714;44418,904;17,151;18,554;1074,905;1,263;1,01;0,53;1130,0;13,468;;;;;;;;;;;112931,0;1,346;;;tests performed;64398034,0;41739680,0;24167915,0;201,0;1386489,0;867940,0;76,76;49,75;28,81;0,0;10345,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-17;3727668,0;901,0;1293,0;90277,0;92,0;83,429;44429,643;10,739;15,411;1076,001;1,097;0,994;0,52;1065,0;12,694;;;;;;;;;;;110796,0;1,321;;;tests performed;65548880,0;42210865,0;24915865,0;201,0;1150846,0;861632,0;78,13;50,31;29,7;0,0;10270,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-18;3728601,0;933,0;1112,857;90374,0;97,0;79,0;44440,764;11,12;13,264;1077,157;1,156;0,942;0,53;1006,0;11,99;;;;;;;;;;;108660,0;1,295;;;tests performed;66543993,0;42627584,0;25563141,0;207,0;995113,0;851399,0;79,31;50,81;30,47;0,0;10148,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-19;3729597,0;996,0;1043,143;90390,0;16,0;78,429;44452,635;11,871;12,433;1077,348;0,191;0,935;0,55;961,0;11,454;;;;;;;;;;;106524,0;1,27;;;tests performed;66972091,0;42769059,0;25870919,0;208,0;428098,0;850154,0;79,82;50,98;30,84;0,0;10133,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-20;3730126,0;529,0;975,857;90400,0;10,0;78,714;44458,94;6,305;11,631;1077,467;0,119;0,938;0,56;927,0;11,049;;;;;462,041;5,507;;63815062,0;760,604;;104389,0;1,244;0,014;71,4;tests performed;67267273,0;42849946,0;26098029,0;208,0;295182,0;851880,0;80,18;51,07;31,11;0,0;10153,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42436,5;2,96;15,33;505,795730276651
DEU;Europe;Germany;2021-06-21;3730619,0;493,0;921,571;90477,0;77,0;76,143;44464,816;5,876;10,984;1078,385;0,918;0,908;0,56;885,0;10,548;358,0;4,267;;;;;;;;;104057,0;1,24;;;tests performed;67900247,0;43097605,0;26519738,0;208,0;632974,0;848514,0;80,93;51,37;31,61;0,0;10113,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-22;3731304,0;685,0;853,714;90553,0;76,0;67,714;44472,98;8,164;10,175;1079,291;0,906;0,807;0,56;845,0;10,071;;;;;;;;;;;103726,0;1,236;;;tests performed;68980894,0;43511098,0;27221311,0;212,0;1080647,0;852764,0;82,22;51,86;32,44;0,0;10164,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-23;3732439,0;1135,0;810,286;90620,0;67,0;62,143;44486,508;13,528;9,658;1080,089;0,799;0,741;0,57;807,0;9,619;;;;;;;;;;;103394,0;1,232;;;tests performed;70319533,0;44037762,0;28068149,0;214,0;1338639,0;845928,0;83,81;52,49;33,45;0,0;10083,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-24;3732914,0;475,0;749,429;90685,0;65,0;58,286;44492,17;5,661;8,932;1080,864;0,775;0,695;0,58;776,0;9,249;;;;;;;;;;;103063,0;1,228;;;tests performed;71358721,0;44570867,0;28614784,0;216,0;1039188,0;829977,0;85,05;53,12;34,11;0,0;9892,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-25;3733665,0;751,0;723,429;90752,0;67,0;54,0;44501,121;8,951;8,622;1081,663;0,799;0,644;0,61;731,0;8,713;;;;;;;;;;;102731,0;1,224;;;tests performed;72282275,0;44994569,0;29155070,0;222,0;923554,0;819755,0;86,15;53,63;34,75;0,0;9771,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-26;3734153,0;488,0;650,857;90761,0;9,0;53,0;44506,937;5,816;7,757;1081,77;0,107;0,632;0,63;712,0;8,486;;;;;;;;;;;102400,0;1,22;;;tests performed;72692967,0;45145434,0;29428157,0;226,0;410692,0;817268,0;86,64;53,81;35,08;0,0;9741,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-27;3734489,0;336,0;623,286;90768,0;7,0;52,571;44510,942;4,005;7,429;1081,853;0,083;0,627;0,66;701,0;8,355;;;;;322,823;3,848;;64529539,0;769,12;;102068,0;1,217;0,01;100,0;tests performed;72985214,0;45239781,0;29630201,0;230,0;292247,0;816849,0;86,99;53,92;35,32;0,0;9736,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42752,0;2,95;1,88;509,556138248616
DEU;Europe;Germany;2021-06-28;3734830,0;341,0;601,571;90826,0;58,0;49,857;44515,006;4,064;7,17;1082,545;0,691;0,594;0,68;683,0;8,141;314,0;3,743;;;;;;;;;102320,0;1,22;;;tests performed;73615870,0;45509463,0;30015705,0;231,0;630656,0;816518,0;87,74;54,24;35,78;0,0;9732,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-29;3735399,0;569,0;585,0;90883,0;57,0;47,143;44521,788;6,782;6,973;1083,224;0,679;0,562;0,71;660,0;7,866;;;;;;;;;;;102572,0;1,223;;;tests performed;74551787,0;45924016,0;30559745,0;231,0;935917,0;795842,0;88,86;54,74;36,42;0,0;9486,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-06-30;3736205,0;806,0;538,0;90945,0;62,0;46,429;44531,395;9,607;6,412;1083,963;0,739;0,553;0,74;611,0;7,282;;;;;;;;;;;102825,0;1,226;;;tests performed;75578007,0;46401545,0;31131434,0;237,0;1026220,0;751211,0;90,08;55,31;37,11;0,0;8954,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-01;3736959,0;754,0;577,857;91014,0;69,0;47,0;44540,382;8,987;6,887;1084,785;0,822;0,56;0,78;588,0;7,008;;;;;;;;;;;103077,0;1,229;;;tests performed;76564136,0;46880601,0;31661401,0;244,0;986129,0;743631,0;91,26;55,88;37,74;0,0;8863,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-02;3737630,0;671,0;566,429;91032,0;18,0;40,0;44548,379;7,998;6,751;1085,0;0,215;0,477;0,81;563,0;6,71;;;;;;;;;;;103329,0;1,232;;;tests performed;77414032,0;47285648,0;32128504,0;247,0;849896,0;733108,0;92,27;56,36;38,29;0,0;8738,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-03;3738059,0;429,0;558,0;91040,0;8,0;39,857;44553,492;5,113;6,651;1085,095;0,095;0,475;0,85;546,0;6,508;;;;;;;;;;;103581,0;1,235;;;tests performed;77792211,0;47450926,0;32356618,0;253,0;378179,0;728463,0;92,72;56,56;38,57;0,0;8682,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-04;3738470,0;411,0;568,714;91039,0;-1,0;38,714;44558,391;4,899;6,778;1085,083;-0,012;0,461;0,89;545,0;6,496;;;;;239,091;2,85;;65256371,0;777,783;;103833,0;1,238;0,008;125,0;tests performed;78065841,0;47553285,0;32536802,0;258,0;273630,0;725804,0;93,05;56,68;38,78;0,0;8651,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42736,7;2,91;-0,09;509,373779320023
DEU;Europe;Germany;2021-07-05;3738862,0;392,0;576,0;91068,0;29,0;34,571;44563,063;4,672;6,865;1085,429;0,346;0,412;0,93;524,0;6,245;360,0;4,291;;;;;;;;;101494,0;1,21;;;tests performed;78603866,0;47766215,0;32876844,0;266,0;538025,0;712571,0;93,69;56,93;39,19;0,0;8493,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-06;3739575,0;713,0;596,571;91118,0;50,0;33,571;44571,561;8,498;7,11;1086,025;0,596;0,4;0,98;506,0;6,031;;;;;;;;;;;99155,0;1,182;;;tests performed;79385426,0;48055088,0;33385474,0;271,0;781560,0;690520,0;94,62;57,28;39,79;0,0;8230,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-07;3740567,0;992,0;623,143;91148,0;30,0;29,0;44583,385;11,824;7,427;1086,382;0,358;0,346;1,02;482,0;5,745;;;;;;;;;;;96816,0;1,154;;;tests performed;80384980,0;48400706,0;34058567,0;278,0;999554,0;686710,0;95,81;57,69;40,59;0,0;8185,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-08;3741470,0;903,0;644,429;91197,0;49,0;26,143;44594,148;10,763;7,681;1086,966;0,584;0,312;1,06;467,0;5,566;;;;;;;;;;;94477,0;1,126;;;tests performed;81236527,0;48685853,0;34644478,0;288,0;851547,0;667484,0;96,82;58,03;41,29;0,0;7956,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-09;3742355,0;885,0;675,0;91232,0;35,0;28,571;44604,696;10,548;8,045;1087,384;0,417;0,341;1,09;450,0;5,363;;;;;;;;;;;92139,0;1,098;;;tests performed;81996964,0;48928080,0;35183370,0;297,0;760437,0;654705,0;97,73;58,32;41,93;0,0;7803,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-10;3743164,0;809,0;729,286;91239,0;7,0;28,429;44614,338;9,642;8,692;1087,467;0,083;0,339;1,13;433,0;5,161;;;;;;;;;;;89800,0;1,07;;;tests performed;82341138,0;49034442,0;35430964,0;302,0;344174,0;649847,0;98,14;58,44;42,23;0,0;7745,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-11;3743732,0;568,0;751,714;91241,0;2,0;28,857;44621,108;6,77;8,96;1087,491;0,024;0,344;1,16;430,0;5,125;;;;;285,497;3,403;;65868596,0;785,08;;87461,0;1,042;0,011;90,9;tests performed;82569444,0;49104355,0;35597650,0;307,0;228306,0;643372,0;98,41;58,53;42,43;0,0;7668,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42142,4;2,84;-3,41;502,290386427032
DEU;Europe;Germany;2021-07-12;3744285,0;553,0;774,714;91268,0;27,0;28,571;44627,699;6,591;9,234;1087,813;0,322;0,341;1,19;433,0;5,161;409,0;4,875;;;;;;;;;87370,0;1,041;;;tests performed;83039609,0;49271140,0;35915138,0;318,0;470165,0;633678,0;98,97;58,73;42,81;0,0;7553,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-13;3745312,0;1027,0;819,571;91295,0;27,0;25,286;44639,94;12,241;9,768;1088,135;0,322;0,301;1,23;404,0;4,815;;;;;;;;;;;87279,0;1,04;;;tests performed;83804408,0;49472762,0;36498323,0;331,0;764799,0;631283,0;99,89;58,97;43,5;0,0;7524,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-14;3746935,0;1623,0;909,714;91326,0;31,0;25,429;44659,284;19,344;10,843;1088,504;0,369;0,303;1,26;394,0;4,696;;;;;;;;;;;87188,0;1,039;;;tests performed;84783124,0;49701233,0;37271627,0;340,0;978716,0;628306,0;101,05;59,24;44,42;0,0;7489,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-15;3748379,0;1444,0;987,0;91346,0;20,0;21,286;44676,495;17,211;11,764;1088,742;0,238;0,254;1,28;393,0;4,684;;;;;;;;;;;87097,0;1,038;;;tests performed;85553691,0;49896631,0;37869433,0;347,0;770567,0;616738,0;101,97;59,47;45,14;0,0;7351,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-16;3749944,0;1565,0;1084,143;91367,0;21,0;19,286;44695,148;18,653;12,922;1088,993;0,25;0,23;1,29;376,0;4,482;;;;;;;;;;;87006,0;1,037;;;tests performed;86216262,0;50071706,0;38379159,0;361,0;662571,0;602757,0;102,76;59,68;45,74;0,0;7184,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-17;3751253,0;1309,0;1155,571;91369,0;2,0;18,571;44710,75;15,602;13,773;1089,017;0,024;0,221;1,3;369,0;4,398;;;;;;;;;;;86915,0;1,036;;;tests performed;86489149,0;50162051,0;38580273,0;367,0;272887,0;592573,0;103,09;59,79;45,98;0,0;7063,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-18;3752236,0;983,0;1214,857;91370,0;1,0;18,429;44722,466;11,716;14,48;1089,028;0,012;0,22;1,3;369,0;4,398;;;;;367,211;4,377;;66476366,0;792,324;;86824,0;1,035;0,016;62,5;tests performed;86689778,0;50233875,0;38720388,0;372,0;200629,0;588619,0;103,32;59,87;46,15;0,0;7016,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42926,9;2,86;4,69;511,640751099002
DEU;Europe;Germany;2021-07-19;3753220,0;984,0;1276,429;91404,0;34,0;19,429;44734,195;11,728;15,214;1089,434;0,405;0,232;1,3;363,0;4,327;581,0;6,925;;;;;;;;;86550,0;1,032;;;tests performed;87073028,0;50340844,0;39010952,0;382,0;383250,0;576203,0;103,78;60,0;46,5;0,0;6868,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-20;3754846,0;1626,0;1362,0;91423,0;19,0;18,286;44753,575;19,38;16,234;1089,66;0,226;0,218;1,29;357,0;4,255;;;;;;;;;;;86276,0;1,028;;;tests performed;87683505,0;50482848,0;39493762,0;408,0;610477,0;554157,0;104,51;60,17;47,07;0,0;6605,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-21;3756497,0;1651,0;1366,0;91466,0;43,0;20,0;44773,253;19,678;16,281;1090,173;0,513;0,238;1,29;353,0;4,207;;;;;;;;;;;86002,0;1,025;;;tests performed;88442025,0;50653132,0;40095884,0;411,0;758520,0;522700,0;105,41;60,37;47,79;0,0;6230,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-22;3758425,0;1928,0;1435,143;91505,0;39,0;22,714;44796,232;22,98;17,105;1090,638;0,465;0,271;1,3;350,0;4,172;;;;;;;;;;;85728,0;1,022;;;tests performed;89066846,0;50789464,0;40597999,0;429,0;624821,0;501879,0;106,16;60,54;48,39;0,0;5982,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-23;3760291,0;1866,0;1478,143;91514,0;9,0;21,0;44818,473;22,241;17,618;1090,745;0,107;0,25;1,3;353,0;4,207;;;;;;;;;;;85454,0;1,019;;;tests performed;89640004,0;50922666,0;41056296,0;450,0;573158,0;489106,0;106,84;60,69;48,93;0,0;5830,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-24;3761869,0;1578,0;1516,571;91531,0;17,0;23,143;44837,281;18,808;18,076;1090,947;0,203;0,276;1,31;351,0;4,184;;;;;;;;;;;85180,0;1,015;;;tests performed;89852066,0;50988082,0;41214903,0;472,0;212062,0;480417,0;107,09;60,77;49,12;0,0;5726,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-25;3763018,0;1149,0;1540,286;91534,0;3,0;23,429;44850,976;13,695;18,358;1090,983;0,036;0,279;1,31;367,0;4,374;;;;;473,138;5,639;;67070708,0;799,408;;84906,0;1,012;0,023;43,5;tests performed;89976749,0;51026467,0;41307100,0;478,0;124683,0;469567,0;107,24;60,82;49,23;0,0;5597,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;43241,6;2,85;1,84;515,391623963589
DEU;Europe;Germany;2021-07-26;3764441,0;1423,0;1603,0;91573,0;39,0;24,143;44867,936;16,961;19,106;1091,448;0,465;0,288;1,32;365,0;4,35;777,0;9,261;;;;;;;;;84681,0;1,009;;;tests performed;90316690,0;51110221,0;41574412,0;495,0;339941,0;463380,0;107,65;60,92;49,55;0,0;5523,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-27;3766501,0;2060,0;1665,0;91592,0;19,0;24,143;44892,489;24,553;19,845;1091,674;0,226;0,288;1,32;367,0;4,374;;;;;;;;;;;84456,0;1,007;;;tests performed;90872427,0;51222541,0;42030771,0;545,0;555737,0;455560,0;108,31;61,05;50,1;0,0;5430,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-28;3769552,0;3051,0;1865,0;91709,0;117,0;34,714;44928,854;36,365;22,229;1093,069;1,395;0,414;1,32;352,0;4,195;;;;;;;;;;;84231,0;1,004;;;tests performed;91565587,0;51359801,0;42600357,0;674,0;693160,0;446223,0;109,14;61,22;50,77;0,0;5318,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-29;3772326,0;2774,0;1985,857;91622,0;-87,0;16,714;44961,917;33,063;23,669;1092,032;-1,037;0,199;1,32;344,0;4,1;;;;;;;;;;;84006,0;1,001;;;tests performed;92145685,0;51480953,0;43073955,0;799,0;580098,0;439834,0;109,83;61,36;51,34;0,0;5242,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-30;3774918,0;2592,0;2089,571;91663,0;41,0;21,286;44992,811;30,894;24,905;1092,521;0,489;0,254;1,31;349,0;4,16;;;;;;;;;;;83781,0;0,999;;;tests performed;92644893,0;51592588,0;43477451,0;984,0;499208,0;429270,0;110,42;61,49;51,82;0,0;5116,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-07-31;3776724,0;1806,0;2122,143;91666,0;3,0;19,286;45014,336;21,526;25,294;1092,556;0,036;0,23;1,31;357,0;4,255;;;;;;;;;;;83556,0;0,996;;;tests performed;92840517,0;51653086,0;43624886,0;1168,0;195624,0;426922,0;110,66;61,56;52,0;0,0;5088,0;67,59;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-08-01;3778277,0;1553,0;2179,857;91666,0;0,0;18,857;45032,846;18,51;25,981;1092,556;0,0;0,225;1,3;360,0;4,291;;;;;677,929;8,08;;67654027,0;806,361;;83331,0;0,993;0,029;34,5;tests performed;92957893,0;51690063,0;43711021,0;1339,0;117376,0;425878,0;110,8;61,61;52,1;0,0;5076,0;64,81;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;42568,7;2,77;-3,8;507,371406770768
DEU;Europe;Germany;2021-08-02;3779797,0;1520,0;2193,714;91685,0;19,0;16,0;45050,963;18,117;26,147;1092,783;0,226;0,191;1,31;374,0;4,458;993,0;11,835;;;;;;;;;83464,0;0,995;;;tests performed;93252840,0;51760972,0;43946199,0;1491,0;294947,0;419450,0;111,15;61,69;52,38;0,0;4999,0;64,81;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-08-03;3782344,0;2547,0;2263,286;91710,0;25,0;16,857;45081,32;30,357;26,976;1093,081;0,298;0,201;1,31;375,0;4,47;;;;;;;;;;;83597,0;0,996;;;tests performed;93716976,0;51852042,0;44332354,0;1718,0;464136,0;406364,0;111,7;61,8;52,84;0,0;4843,0;59,26;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-08-04;3786003,0;3659,0;2350,143;91736,0;26,0;3,857;45124,931;43,611;28,011;1093,391;0,31;0,046;1,32;389,0;4,636;;;;;;;;;;;83731,0;0,998;;;tests performed;94292123,0;51963771,0;44808356,0;1977,0;575147,0;389505,0;112,39;61,94;53,41;0,0;4642,0;59,26;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
DEU;Europe;Germany;2021-08-05;3789460,0;3457,0;2447,714;91761,0;25,0;19,857;45166,135;41,204;29,174;1093,689;0,298;0,237;1,33;384,0;4,577;;;;;;;;;;;83864,0;1,0;;;tests performed;94811564,0;52064670,0;45241148,0;2192,0;519441,0;380840,0;113,0;62,06;53,92;0,0;4539,0;59,26;83900471,0;237,016;46,6;21,453;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,947;;;;
